Ticker,CompanyName,LineItem,Year,Quarter,WebFiscalPeriod,OutputOrField,NumberOnly,LineSequence,Category,WebNumberFormat,QuarterEndDate,PeriodType,iDataType,Sector,Industry,SubIndustry,UpdateDate,LTCode,Currency,UIC,Period,Restatement,InSncUpdateDate,Scaler
ORLY,O'Reilly Automotive Inc,PBT,2018,1Q,1Q18,A,395.406,20,IS,N,3/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/25/2018,IS_P_117,USD,I_106-112,Q1,0,4/25/2018,Mn
ORLY,O'Reilly Automotive Inc,PBT,2018,2Q,2Q18,A,449.873,20,IS,N,6/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/25/2018,IS_P_117,USD,I_106-112,Q2,0,7/25/2018,Mn
ORLY,O'Reilly Automotive Inc,PBT,2018,3Q,3Q18,A,455.651,20,IS,N,9/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/25/2018,IS_P_117,USD,I_106-112,Q3,0,10/25/2018,Mn
ORLY,O'Reilly Automotive Inc,PBT,2018,4Q,4Q18,A,393.157,20,IS,N,12/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2019,IS_P_117,USD,I_106-112,Q4,0,2/6/2019,Mn
ORLY,O'Reilly Automotive Inc,PBT,2018,FY,2018,A,1694.087,20,IS,N,12/31/2018,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2019,IS_P_117,USD,I_106-112,FY,0,2/6/2019,Mn
ORLY,O'Reilly Automotive Inc,PBT,2019,1Q,1Q19,A,414.152,20,IS,N,3/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/24/2019,IS_P_117,USD,I_106-112,Q1,0,4/24/2019,Mn
ORLY,O'Reilly Automotive Inc,PBT,2019,2Q,2Q19,A,464.971,20,IS,N,6/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/24/2019,IS_P_117,USD,I_106-112,Q2,0,7/24/2019,Mn
ORLY,O'Reilly Automotive Inc,PBT,2019,3Q,3Q19,A,501.893,20,IS,N,9/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/23/2019,IS_P_117,USD,I_106-112,Q3,0,10/23/2019,Mn
ORLY,O'Reilly Automotive Inc,PBT,2019,4Q,4Q19,A,409.313,20,IS,N,12/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/5/2020,IS_P_117,USD,I_106-112,Q4,0,2/5/2020,Mn
ORLY,O'Reilly Automotive Inc,PBT,2019,FY,2019,A,1790.329,20,IS,N,12/31/2019,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/5/2020,IS_P_117,USD,I_106-112,FY,0,2/5/2020,Mn
ORLY,O'Reilly Automotive Inc,PBT,2020,1Q,1Q20,A,379.66,20,IS,N,3/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/22/2020,IS_P_117,USD,I_106-112,Q1,0,4/22/2020,Mn
ORLY,O'Reilly Automotive Inc,PBT,2020,2Q,2Q20,A,700.41,20,IS,N,6/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/29/2020,IS_P_117,USD,I_106-112,Q2,0,7/29/2020,Mn
ORLY,O'Reilly Automotive Inc,PBT,2020,3Q,3Q20,A,686.406,20,IS,N,9/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/28/2020,IS_P_117,USD,I_106-112,Q3,0,10/28/2020,Mn
ORLY,O'Reilly Automotive Inc,PBT,2020,4Q,4Q20,A,499.929,20,IS,N,12/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/10/2021,IS_P_117,USD,I_106-112,Q4,0,2/10/2021,Mn
ORLY,O'Reilly Automotive Inc,PBT,2020,FY,2020,A,2266.405,20,IS,N,12/31/2020,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/10/2021,IS_P_117,USD,I_106-112,FY,0,2/10/2021,Mn
ORLY,O'Reilly Automotive Inc,PBT,2021,1Q,1Q21,A,655.827,20,IS,N,3/31/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/28/2021,IS_P_117,USD,I_106-112,Q1,0,4/28/2021,Mn
ORLY,O'Reilly Automotive Inc,PBT,2021,2Q,2Q21,A,761.334,20,IS,N,6/30/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/28/2021,IS_P_117,USD,I_106-112,Q2,0,7/28/2021,Mn
ORLY,O'Reilly Automotive Inc,PBT,2021,3Q,3Q21,A,720.529,20,IS,N,9/30/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/27/2021,IS_P_117,USD,I_106-112,Q3,0,10/27/2021,Mn
ORLY,O'Reilly Automotive Inc,PBT,2021,4Q,4Q21,A,644.224,20,IS,N,12/31/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/9/2022,IS_P_117,USD,I_106-112,Q4,0,2/9/2022,Mn
ORLY,O'Reilly Automotive Inc,PBT,2021,FY,2021,A,2781.914,20,IS,N,12/31/2021,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/9/2022,IS_P_117,USD,I_106-112,FY,0,2/9/2022,Mn
ORLY,O'Reilly Automotive Inc,PBT,2022,1Q,1Q22,A,633.261,20,IS,N,3/31/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/27/2022,IS_P_117,USD,I_106-112,Q1,0,4/27/2022,Mn
ORLY,O'Reilly Automotive Inc,PBT,2022,2Q,2Q22,A,757.298,20,IS,N,6/30/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/27/2022,IS_P_117,USD,I_106-112,Q2,0,7/27/2022,Mn
ORLY,O'Reilly Automotive Inc,PBT,2022,3Q,3Q22,A,761.849,20,IS,N,9/30/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/26/2022,IS_P_117,USD,I_106-112,Q3,0,10/26/2022,Mn
ORLY,O'Reilly Automotive Inc,PBT,2022,4Q,4Q22,A,646.247,20,IS,N,12/31/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/8/2023,IS_P_117,USD,I_106-112,Q4,0,2/8/2023,Mn
ORLY,O'Reilly Automotive Inc,PBT,2022,FY,2022,A,2798.655,20,IS,N,12/31/2022,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/8/2023,IS_P_117,USD,I_106-112,FY,0,2/8/2023,Mn
ORLY,O'Reilly Automotive Inc,PBT,2023,1Q,1Q23,A,677.42,20,IS,N,3/31/2023,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/26/2023,IS_P_117,USD,I_106-112,Q1,0,4/26/2023,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2010,1Q,1Q10,A,61,21,IS,N,3/31/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/28/2010,IS_P_119,USD,I_106-113,Q1,0,4/28/2010,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2010,2Q,2Q10,A,71.85,21,IS,N,6/30/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/28/2010,IS_P_119,USD,I_106-113,Q2,0,7/28/2010,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2010,3Q,3Q10,A,73.65,21,IS,N,9/30/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/27/2010,IS_P_119,USD,I_106-113,Q3,0,10/27/2010,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2010,4Q,4Q10,A,63.5,21,IS,N,12/31/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2011,IS_P_119,USD,I_106-113,Q4,0,2/16/2011,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2010,FY,2010,A,270,21,IS,N,12/31/2010,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2011,IS_P_119,USD,I_106-113,FY,0,2/16/2011,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2011,1Q,1Q11,A,89.607255,21,IS,N,3/31/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/27/2011,IS_P_119,USD,I_106-113,Q1,0,4/27/2011,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2011,2Q,2Q11,A,83.21,21,IS,N,6/30/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/27/2011,IS_P_119,USD,I_106-113,Q2,0,7/27/2011,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2011,3Q,3Q11,A,86.59,21,IS,N,9/30/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/26/2011,IS_P_119,USD,I_106-113,Q3,0,10/26/2011,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2011,4Q,4Q11,A,74.6,21,IS,N,12/31/2011,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/8/2012,IS_P_119,USD,I_106-113,Q4,0,2/8/2012,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2011,FY,2011,A,334.007255,21,IS,N,12/31/2011,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/8/2012,IS_P_119,USD,I_106-113,FY,0,2/8/2012,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2012,1Q,1Q12,A,92.3,21,IS,N,3/31/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/22/2012,IS_P_119,USD,I_106-113,Q1,0,4/22/2012,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2012,2Q,2Q12,A,88.95,21,IS,N,6/30/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/25/2012,IS_P_119,USD,I_106-113,Q2,0,7/25/2012,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2012,3Q,3Q12,A,94.65,21,IS,N,9/30/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/24/2012,IS_P_119,USD,I_106-113,Q3,0,10/24/2012,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2012,4Q,4Q12,A,79.875,21,IS,N,12/31/2012,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2013,IS_P_119,USD,I_106-113,Q4,0,2/6/2013,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2012,FY,2012,A,355.775,21,IS,N,12/31/2012,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2013,IS_P_119,USD,I_106-113,FY,0,2/6/2013,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2013,1Q,1Q13,A,86.3,21,IS,N,3/31/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/24/2013,IS_P_119,USD,I_106-113,Q1,0,4/24/2013,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2013,2Q,2Q13,A,109,21,IS,N,6/30/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/24/2013,IS_P_119,USD,I_106-113,Q2,0,7/24/2013,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2013,3Q,3Q13,A,101.8,21,IS,N,9/30/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/23/2013,IS_P_119,USD,I_106-113,Q3,0,10/23/2013,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2013,4Q,4Q13,A,91.55,21,IS,N,12/31/2013,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/5/2014,IS_P_119,USD,I_106-113,Q4,0,2/5/2014,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2013,FY,2013,A,388.65,21,IS,N,12/31/2013,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/5/2014,IS_P_119,USD,I_106-113,FY,0,2/5/2014,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2014,1Q,1Q14,A,101.1,21,IS,N,3/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/23/2014,IS_P_119,USD,I_106-113,Q1,0,4/23/2014,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2014,2Q,2Q14,A,119.151,21,IS,N,6/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/23/2014,IS_P_119,USD,I_106-113,Q2,0,7/23/2014,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2014,3Q,3Q14,A,115.321,21,IS,N,9/30/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/22/2014,IS_P_119,USD,I_106-113,Q3,0,10/22/2014,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2014,4Q,4Q14,A,108.428,21,IS,N,12/31/2014,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2015,IS_P_119,USD,I_106-113,Q4,0,2/7/2015,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2014,FY,2014,A,444,21,IS,N,12/31/2014,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2015,IS_P_119,USD,I_106-113,FY,0,2/7/2015,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2015,1Q,1Q15,A,124.8,21,IS,N,3/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/26/2015,IS_P_119,USD,I_106-113,Q1,0,4/26/2015,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2015,2Q,2Q15,A,138.7,21,IS,N,6/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/26/2015,IS_P_119,USD,I_106-113,Q2,0,7/26/2015,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2015,3Q,3Q15,A,134.6,21,IS,N,9/30/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/25/2015,IS_P_119,USD,I_106-113,Q3,0,10/25/2015,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2015,4Q,4Q15,A,131.05,21,IS,N,12/31/2015,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2016,IS_P_119,USD,I_106-113,Q4,0,2/7/2016,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2015,FY,2015,A,529.15,21,IS,N,12/31/2015,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2016,IS_P_119,USD,I_106-113,FY,0,2/7/2016,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2016,1Q,1Q16,A,150.2,21,IS,N,3/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/26/2016,IS_P_119,USD,I_106-113,Q1,0,4/26/2016,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2016,2Q,2Q16,A,151,21,IS,N,6/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/26/2016,IS_P_119,USD,I_106-113,Q2,0,7/26/2016,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2016,3Q,3Q16,A,153.4,21,IS,N,9/30/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/25/2016,IS_P_119,USD,I_106-113,Q3,0,10/25/2016,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2016,4Q,4Q16,A,144.9,21,IS,N,12/31/2016,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2017,IS_P_119,USD,I_106-113,Q4,0,2/7/2017,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2016,FY,2016,A,599.5,21,IS,N,12/31/2016,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2017,IS_P_119,USD,I_106-113,FY,0,2/7/2017,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2017,1Q,1Q17,A,120.29,21,IS,N,3/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/26/2017,IS_P_119,USD,I_106-113,Q1,0,4/26/2017,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2017,2Q,2Q17,A,153.505,21,IS,N,6/30/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/26/2017,IS_P_119,USD,I_106-113,Q2,0,7/26/2017,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2017,3Q,3Q17,A,155.796,21,IS,N,9/30/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/25/2017,IS_P_119,USD,I_106-113,Q3,0,10/25/2017,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2017,4Q,4Q17,A,74.409,21,IS,N,12/31/2017,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2018,IS_P_119,USD,I_106-113,Q4,0,2/7/2018,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2017,FY,2017,A,504,21,IS,N,12/31/2017,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/7/2018,IS_P_119,USD,I_106-113,FY,0,2/7/2018,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2018,1Q,1Q18,A,90.5,21,IS,N,3/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/25/2018,IS_P_119,USD,I_106-113,Q1,0,4/25/2018,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2018,2Q,2Q18,A,96.8,21,IS,N,6/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/25/2018,IS_P_119,USD,I_106-113,Q2,0,7/25/2018,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2018,3Q,3Q18,A,89.5,21,IS,N,9/30/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/25/2018,IS_P_119,USD,I_106-113,Q3,0,10/25/2018,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2018,4Q,4Q18,A,92.8,21,IS,N,12/31/2018,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2019,IS_P_119,USD,I_106-113,Q4,0,2/6/2019,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2018,FY,2018,A,369.6,21,IS,N,12/31/2018,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/6/2019,IS_P_119,USD,I_106-113,FY,0,2/6/2019,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2019,1Q,1Q19,A,93,21,IS,N,3/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/24/2019,IS_P_119,USD,I_106-113,Q1,0,4/24/2019,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2019,2Q,2Q19,A,111.29,21,IS,N,6/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/24/2019,IS_P_119,USD,I_106-113,Q2,0,7/24/2019,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2019,3Q,3Q19,A,110.6,21,IS,N,9/30/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/23/2019,IS_P_119,USD,I_106-113,Q3,0,10/23/2019,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2019,4Q,4Q19,A,84.397,21,IS,N,12/31/2019,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/5/2020,IS_P_119,USD,I_106-113,Q4,0,2/5/2020,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2019,FY,2019,A,399.287,21,IS,N,12/31/2019,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/5/2020,IS_P_119,USD,I_106-113,FY,0,2/5/2020,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2020,1Q,1Q20,A,79.222,21,IS,N,3/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/22/2020,IS_P_119,USD,I_106-113,Q1,0,4/22/2020,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2020,2Q,2Q20,A,168.743,21,IS,N,6/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/29/2020,IS_P_119,USD,I_106-113,Q2,0,7/29/2020,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2020,3Q,3Q20,A,159.154,21,IS,N,9/30/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/28/2020,IS_P_119,USD,I_106-113,Q3,0,10/28/2020,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2020,4Q,4Q20,A,106.984,21,IS,N,12/31/2020,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/10/2021,IS_P_119,USD,I_106-113,Q4,0,2/10/2021,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2020,FY,2020,A,514.103,21,IS,N,12/31/2020,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/10/2021,IS_P_119,USD,I_106-113,FY,0,2/10/2021,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2021,1Q,1Q21,A,154.218,21,IS,N,3/31/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/28/2021,IS_P_119,USD,I_106-113,Q1,0,4/28/2021,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2021,2Q,2Q21,A,175.883,21,IS,N,6/30/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/28/2021,IS_P_119,USD,I_106-113,Q2,0,7/28/2021,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2021,3Q,3Q21,A,161.877,21,IS,N,9/30/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/27/2021,IS_P_119,USD,I_106-113,Q3,0,10/27/2021,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2021,4Q,4Q21,A,125.251,21,IS,N,12/31/2021,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/9/2022,IS_P_119,USD,I_106-113,Q4,0,2/9/2022,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2021,FY,2021,A,617.229,21,IS,N,12/31/2021,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/9/2022,IS_P_119,USD,I_106-113,FY,0,2/9/2022,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2022,1Q,1Q22,A,151.381,21,IS,N,3/31/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/27/2022,IS_P_119,USD,I_106-113,Q1,0,4/27/2022,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2022,2Q,2Q22,A,180.538,21,IS,N,6/30/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/27/2022,IS_P_119,USD,I_106-113,Q2,0,7/27/2022,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2022,3Q,3Q22,A,176.411,21,IS,N,9/30/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/26/2022,IS_P_119,USD,I_106-113,Q3,0,10/26/2022,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2022,4Q,4Q22,A,117.675,21,IS,N,12/31/2022,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/8/2023,IS_P_119,USD,I_106-113,Q4,0,2/8/2023,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2022,FY,2022,A,626.005,21,IS,N,12/31/2022,Yearly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/8/2023,IS_P_119,USD,I_106-113,FY,0,2/8/2023,Mn
ORLY,O'Reilly Automotive Inc,Income Tax,2023,1Q,1Q23,A,160.535,21,IS,N,3/31/2023,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/26/2023,IS_P_119,USD,I_106-113,Q1,0,4/26/2023,Mn
ORLY,O'Reilly Automotive Inc,ETR,2010,1Q,1Q10,A,0.384916328,22,IS,P,3/31/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,4/28/2010,IS_P_121,,I_106-114,Q1,0,4/28/2010,
ORLY,O'Reilly Automotive Inc,ETR,2010,2Q,2Q10,A,0.419084838,22,IS,P,6/30/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,7/28/2010,IS_P_121,,I_106-114,Q2,0,7/28/2010,
ORLY,O'Reilly Automotive Inc,ETR,2010,3Q,3Q10,A,0.387240262,22,IS,P,9/30/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,10/27/2010,IS_P_121,,I_106-114,Q3,0,10/27/2010,
ORLY,O'Reilly Automotive Inc,ETR,2010,4Q,4Q10,A,0.375162472,22,IS,P,12/31/2010,Quarterly,Current,Consumer Discretionary,Retail and Wholesale - Discretionary,Retail - Discretionary,2/16/2011,IS_P_121,,I_106-114,Q4,0,2/16/2011,
